parent_directory,is_file,name,size_in_bytes
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,False,_securetransport,31554
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport,True,bindings.py,17632
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport,True,low_level.py,13922
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\packages,True,six.py,34665
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\packages,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\packages,False,backports,1417
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports,True,makefile.py,1417
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,connection.py,4901
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,proxy.py,1605
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,queue.py,498
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,request.py,3997
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,response.py,3510
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,retry.py,22001
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,ssltransport.py,6895
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,ssl_.py,17177
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,ssl_match_hostname.py,5758
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,timeout.py,10003
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,url.py,14287
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,wait.py,5403
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\util,True,__init__.py,1155
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\webencodings,True,labels.py,8979
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\webencodings,True,mklabels.py,1305
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\webencodings,True,tests.py,6563
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\webencodings,True,x_user_defined.py,4307
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\webencodings,True,__init__.py,10579
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,entry_points.txt,125
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,INSTALLER,5
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,LICENSE.txt,1093
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,METADATA,4072
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,RECORD,71279
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,top_level.txt,4
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip-22.3.1.dist-info,True,WHEEL,92
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources,True,__init__.py,108568
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources,False,extern,6750
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources,False,_vendor,1587614
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources,False,__pycache__,159577
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\extern,True,__init__.py,2426
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\extern,False,__pycache__,4324
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\extern\__pycache__,True,__init__.cpython-311.pyc,4324
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,True,appdirs.py,24701
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,True,zipp.py,8425
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,importlib_resources,25123
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,jaraco,91021
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,more_itertools,346293
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,packaging,231053
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,pyparsing,831340
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor,False,__pycache__,29658
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,abc.py,3886
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,readers.py,3566
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,simple.py,2836
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,_adapters.py,4504
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,_common.py,2741
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,_compat.py,2706
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,_itertools.py,884
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,_legacy.py,3494
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources,True,__init__.py,506
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco,True,context.py,5420
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco,True,functools.py,13515
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco,False,text,42141
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco,False,__pycache__,29945
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text,True,__init__.py,15526
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text,False,__pycache__,26615
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__pycache__,True,__init__.cpython-311.pyc,26615
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__,True,context.cpython-311.pyc,9435
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__,True,functools.cpython-311.pyc,20298
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__,True,__init__.cpython-311.pyc,212
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools,True,more.py,132569
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools,True,recipes.py,18410
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools,True,__init__.py,83
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools,False,__pycache__,195231
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__,True,more.cpython-311.pyc,167967
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__,True,recipes.cpython-311.pyc,26958
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__,True,__init__.cpython-311.pyc,306
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,markers.py,8496
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,requirements.py,4706
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,specifiers.py,30110
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,tags.py,15699
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,utils.py,4200
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,version.py,14665
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,_manylinux.py,11488
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,_musllinux.py,4378
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,_structures.py,1431
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,__about__.py,661
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,True,__init__.py,497
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging,False,__pycache__,134722
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,markers.cpython-311.pyc,16548
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,requirements.cpython-311.pyc,7663
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,specifiers.cpython-311.pyc,34377
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,tags.cpython-311.pyc,21362
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,utils.cpython-311.pyc,6697
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,version.cpython-311.pyc,21889
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,_manylinux.cpython-311.pyc,13243
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,_musllinux.cpython-311.pyc,8011
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,_structures.cpython-311.pyc,3699
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,__about__.cpython-311.pyc,656
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,True,__init__.cpython-311.pyc,577
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,actions.py,6426
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,common.py,12936
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,core.py,213310
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,exceptions.py,9023
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,helpers.py,39129
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,results.py,25341
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,testing.py,13402
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,unicode.py,10787
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,util.py,6805
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,True,__init__.py,9159
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,False,diagram,23668
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing,False,__pycache__,461354
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram,True,__init__.py,23668
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,actions.cpython-311.pyc,8476
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,common.cpython-311.pyc,14798
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,core.cpython-311.pyc,277650
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,exceptions.cpython-311.pyc,12940
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,helpers.cpython-311.pyc,53641
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,results.cpython-311.pyc,36324
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,testing.cpython-311.pyc,19520
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,unicode.cpython-311.pyc,15378
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,util.cpython-311.pyc,14277
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__pycache__,True,__init__.cpython-311.pyc,8350
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\__pycache__,True,appdirs.cpython-311.pyc,29453
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\_vendor\__pycache__,True,__init__.cpython-311.pyc,205
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pkg_resources\__pycache__,True,__init__.cpython-311.pyc,159577
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,archive_util.py,7346
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,build_meta.py,19539
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,cli-32.exe,65536
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,cli-64.exe,74752
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,cli-arm64.exe,137216
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,cli.exe,65536
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,depends.py,5499
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,dep_util.py,949
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,discovery.py,20799
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,dist.py,45578
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,errors.py,2464
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,extension.py,5591
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,glob.py,4873
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,gui-32.exe,65536
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,gui-64.exe,75264
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,gui-arm64.exe,137728
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,gui.exe,65536
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,installer.py,3824
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,launch.py,812
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,logging.py,1210
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,monkey.py,4857
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,msvc.py,47724
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,namespaces.py,3093
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,package_index.py,40329
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,py34compat.py,245
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,sandbox.py,14348
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,script (dev).tmpl,218
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,script.tmpl,138
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,unicode_utils.py,941
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,version.py,144
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,wheel.py,8376
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,windows_support.py,718
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_deprecation_warning.py,218
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_entry_points.py,1972
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_imp.py,2392
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_importlib.py,1311
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_itertools.py,675
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_path.py,749
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,_reqs.py,501
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,True,__init__.py,8429
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,False,command,267898
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,False,config,369045
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,False,extern,2512
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,False,_distutils,604933
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools,False,_vendor,839953
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,alias.py,2381
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,bdist_egg.py,16623
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,bdist_rpm.py,1182
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,build.py,6589
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,build_clib.py,4415
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,build_ext.py,15821
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,build_py.py,14115
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,develop.py,7012
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,dist_info.py,4800
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,easy_install.py,85662
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,editable_wheel.py,31188
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,egg_info.py,26795
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,install.py,5163
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,install_egg_info.py,2226
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,install_lib.py,3875
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,install_scripts.py,2612
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,launcher manifest.xml,628
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,py36compat.py,4946
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,register.py,468
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,rotate.py,2128
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,saveopts.py,658
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,sdist.py,7071
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,setopt.py,5086
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,test.py,8102
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,upload.py,462
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,upload_docs.py,7494
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\command,True,__init__.py,396
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,True,expand.py,16319
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,True,pyprojecttoml.py,19304
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,True,setupcfg.py,25198
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,True,_apply_pyprojecttoml.py,13398
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,True,__init__.py,1121
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config,False,_validate_pyproject,293705
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,error_reporting.py,11266
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,extra_validations.py,1153
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,fastjsonschema_exceptions.py,1612
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,fastjsonschema_validations.py,269900
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,formats.py,8736
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\config\_validate_pyproject,True,__init__.py,1038
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\extern,True,__init__.py,2512
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,archive_util.py,8603
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,bcppcompiler.py,14789
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,ccompiler.py,47369
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,cmd.py,17973
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,config.py,4920
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,core.py,9451
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,cygwinccompiler.py,12537
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,debug.py,139
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,dep_util.py,3423
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,dir_util.py,8082
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,dist.py,50186
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,errors.py,3589
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,extension.py,10270
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,fancy_getopt.py,17910
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,filelist.py,13713
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,file_util.py,8226
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,log.py,1972
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,msvc9compiler.py,30235
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,msvccompiler.py,23602
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,py38compat.py,217
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,py39compat.py,639
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,spawn.py,3517
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,sysconfig.py,18858
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,text_file.py,12096
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,unixccompiler.py,15641
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,util.py,18128
